treeID	avgBetweenness	avgClusteringCoeff	avgInDegree	avgOutDegree	diameter	edgeCount	meanDistance	medianDegree	triad1	triad10	triad11	triad12	triad13	triad14	triad15	triad16	triad2	triad3	triad4	triad5	triad6	triad7	triad8	triad9	vertexCount	label
1561	10.121212121212121	0.5848484848484848	2.909090909090909	2.909090909090909	0.7272727272727273	58.0	0.5866862304362304	6.0	15.0	2.0	0.0	1.0	3.0	2.0	3.0	0.0	58.0	6.0	9.0	10.0	33.0	5.0	4.0	14.0	11.0	25.0
1562	9.43939393939394	0.6333333333333333	3.4545454545454546	3.4545454545454546	0.8	58.0	0.6077907599646729	8.0	16.0	4.0	2.0	5.0	4.0	5.0	8.0	1.0	42.0	14.0	4.0	12.0	26.0	10.0	2.0	10.0	11.0	25.0
1563	11.689285714285711	0.5	3.0833333333333335	3.0833333333333335	0.6923076923076923	58.0	0.5489576395826395	6.5	33.0	5.0	3.0	1.0	2.0	4.0	5.0	0.0	73.0	17.0	11.0	9.0	28.0	14.0	6.0	9.0	12.0	25.0
1564	16.11111111111111	0.6658730158730158	2.2222222222222223	2.2222222222222223	0.875	34.0	0.5067907380073665	4.0	12.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	24.0	0.0	6.0	6.0	19.0	0.0	4.0	8.0	9.0	25.0
1565	11.270833333333332	0.42916666666666664	2.0	2.0	0.6	25.0	0.506155303030303	4.0	8.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	13.0	4.0	2.0	4.0	17.0	2.0	1.0	0.0	8.0	25.0
1566	8.058333333333334	0.529047619047619	2.6	2.6	0.8571428571428571	34.0	0.6007725607725608	5.5	15.0	3.0	0.0	2.0	0.0	2.0	6.0	0.0	43.0	9.0	3.0	9.0	16.0	4.0	3.0	5.0	10.0	25.0
1567	5.3	0.5916666666666667	3.0	3.0	0.75	34.0	0.6548076923076923	6.5	2.0	2.0	2.0	2.0	0.0	5.0	0.0	2.0	8.0	3.0	2.0	4.0	8.0	7.0	3.0	6.0	8.0	25.0
1568	9.275	0.5538095238095238	2.8	2.8	0.7	46.0	0.5805937200054847	5.5	14.0	1.0	0.0	3.0	1.0	6.0	2.0	2.0	38.0	10.0	5.0	6.0	17.0	7.0	3.0	5.0	10.0	25.0
1569	9.030303030303031	0.549134199134199	3.090909090909091	3.090909090909091	0.875	58.0	0.6190572452534175	6.0	21.0	3.0	2.0	4.0	2.0	6.0	6.0	0.0	51.0	13.0	11.0	9.0	17.0	11.0	2.0	7.0	11.0	25.0
1570	18.272222222222222	0.6087301587301588	3.0	3.0	0.625	58.0	0.4881446830459988	7.0	28.0	8.0	0.0	2.0	3.0	4.0	1.0	0.0	81.0	9.0	7.0	17.0	32.0	6.0	4.0	18.0	12.0	25.0
1571	5.375	0.4375	1.75	1.75	1.0	34.0	0.7525252525252525	3.0	6.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	26.0	2.0	1.0	3.0	11.0	1.0	0.0	3.0	8.0	25.0
1572	12.308333333333334	0.5819047619047619	2.7	2.7	0.6153846153846154	43.0	0.5181707181707182	6.0	13.0	5.0	0.0	3.0	4.0	1.0	0.0	0.0	36.0	6.0	4.0	9.0	22.0	6.0	4.0	7.0	10.0	25.0
1573	7.145833333333334	0.7166666666666666	2.625	2.625	0.75	34.0	0.6202651515151516	5.0	2.0	3.0	0.0	3.0	1.0	2.0	0.0	1.0	14.0	1.0	1.0	4.0	11.0	4.0	4.0	5.0	8.0	25.0
1574	6.0625	0.45416666666666666	1.75	1.75	1.0	25.0	0.6630952380952381	3.5	9.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	23.0	3.0	1.0	1.0	9.0	4.0	2.0	2.0	8.0	25.0
1575	8.627705627705625	0.5701298701298702	3.090909090909091	3.090909090909091	0.7777777777777777	58.0	0.5983476119839757	6.0	16.0	3.0	0.0	5.0	2.0	5.0	4.0	2.0	58.0	16.0	5.0	9.0	21.0	11.0	1.0	7.0	11.0	25.0
1576	13.444444444444445	0.6396825396825396	2.2222222222222223	2.2222222222222223	0.8571428571428571	46.0	0.5092544194711377	4.0	6.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	38.0	1.0	3.0	0.0	15.0	4.0	1.0	14.0	9.0	25.0
1577	6.966666666666667	0.5066666666666666	2.7	2.7	0.75	46.0	0.6079628214922332	5.5	10.0	1.0	0.0	4.0	1.0	3.0	3.0	0.0	45.0	10.0	3.0	6.0	19.0	6.0	2.0	7.0	10.0	25.0
1578	8.166666666666664	0.4851851851851852	2.111111111111111	2.111111111111111	0.7142857142857143	34.0	0.5776488943155609	5.0	14.0	2.0	0.0	1.0	0.0	3.0	1.0	0.0	30.0	7.0	3.0	4.0	9.0	5.0	3.0	2.0	9.0	25.0
1579	7.648148148148148	0.8261904761904764	2.888888888888889	2.888888888888889	0.7	34.0	0.6093240093240094	6.0	7.0	7.0	0.0	3.0	2.0	3.0	2.0	0.0	17.0	3.0	2.0	7.0	15.0	3.0	3.0	10.0	9.0	25.0
1580	6.222222222222223	0.5518518518518518	1.7777777777777777	1.7777777777777777	1.0	34.0	0.7083139083139083	3.0	17.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	31.0	4.0	5.0	4.0	15.0	2.0	0.0	4.0	9.0	25.0
1581	9.374999999999998	0.5504761904761905	2.6	2.6	0.7	43.0	0.5672336487042369	5.5	11.0	6.0	0.0	3.0	0.0	3.0	1.0	0.0	43.0	5.0	6.0	10.0	20.0	2.0	1.0	9.0	10.0	25.0
1582	16.111111111111107	0.4124999999999999	2.8333333333333335	2.8333333333333335	0.5555555555555556	58.0	0.4796360067384094	5.5	38.0	1.0	3.0	3.0	1.0	2.0	3.0	0.0	73.0	18.0	8.0	13.0	36.0	10.0	4.0	7.0	12.0	25.0
1583	9.168181818181818	0.43506493506493504	2.909090909090909	2.909090909090909	0.7777777777777777	58.0	0.5959558563836639	5.0	26.0	2.0	3.0	3.0	0.0	2.0	6.0	1.0	53.0	19.0	5.0	6.0	16.0	11.0	7.0	5.0	11.0	25.0
1584	12.692424242424243	0.3406926406926407	2.4545454545454546	2.4545454545454546	0.6153846153846154	46.0	0.5040100563038924	5.0	28.0	3.0	0.0	1.0	1.0	5.0	2.0	0.0	63.0	8.0	9.0	13.0	23.0	7.0	1.0	1.0	11.0	25.0
1585	8.583333333333332	0.4757142857142858	2.7	2.7	0.7	43.0	0.5751298701298702	5.0	14.0	2.0	2.0	1.0	1.0	3.0	2.0	0.0	38.0	7.0	6.0	4.0	20.0	9.0	3.0	8.0	10.0	25.0
1586	11.090909090909088	0.6287878787878789	3.272727272727273	3.272727272727273	0.6923076923076923	58.0	0.577377885272622	7.0	13.0	8.0	2.0	4.0	4.0	3.0	1.0	0.0	49.0	4.0	8.0	10.0	27.0	11.0	4.0	17.0	11.0	25.0
1587	18.43939393939394	0.40606060606060607	2.090909090909091	2.090909090909091	0.5833333333333334	46.0	0.4420766102584285	3.0	38.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	68.0	6.0	3.0	8.0	26.0	6.0	1.0	5.0	11.0	25.0
1588	11.194444444444445	0.2111111111111111	2.0	2.0	0.6666666666666666	34.0	0.5168724793724794	4.0	14.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	29.0	3.0	5.0	7.0	12.0	6.0	4.0	1.0	9.0	25.0
1589	7.604166666666666	0.6041666666666666	2.625	2.625	0.6666666666666666	34.0	0.5987907925407926	5.0	2.0	1.0	0.0	2.0	0.0	3.0	2.0	1.0	17.0	2.0	1.0	3.0	8.0	7.0	3.0	4.0	8.0	25.0
1590	17.70555555555556	0.6540343915343916	3.0	3.0	0.625	58.0	0.49077807502029014	6.0	28.0	3.0	0.0	5.0	2.0	2.0	1.0	0.0	81.0	6.0	7.0	15.0	37.0	9.0	4.0	20.0	12.0	25.0
1591	10.24074074074074	0.537037037037037	2.2222222222222223	2.2222222222222223	0.6363636363636364	34.0	0.5024224776675756	5.0	6.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	32.0	2.0	4.0	5.0	22.0	2.0	0.0	6.0	9.0	25.0
1592	13.38888888888889	0.42962962962962964	2.0	2.0	0.6363636363636364	34.0	0.49118923015981836	4.0	11.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	35.0	1.0	4.0	4.0	16.0	2.0	2.0	5.0	9.0	25.0
1593	11.0	0.5242424242424243	2.6363636363636362	2.6363636363636362	0.7777777777777777	58.0	0.5599629306810318	6.0	34.0	1.0	1.0	2.0	0.0	3.0	4.0	3.0	55.0	24.0	1.0	6.0	14.0	8.0	7.0	2.0	11.0	25.0
1594	10.025	0.6423809523809524	3.0	3.0	0.6666666666666666	46.0	0.555091575091575	6.0	7.0	3.0	1.0	3.0	1.0	1.0	3.0	0.0	38.0	9.0	2.0	3.0	21.0	11.0	7.0	10.0	10.0	25.0
1595	10.87037037037037	0.6142857142857143	2.6666666666666665	2.6666666666666665	0.7	34.0	0.5563263896597229	5.0	8.0	2.0	0.0	3.0	1.0	3.0	2.0	0.0	21.0	2.0	4.0	8.0	15.0	7.0	1.0	7.0	9.0	25.0
1596	15.833333333333336	0.6074074074074074	2.5555555555555554	2.5555555555555554	0.6363636363636364	34.0	0.4966316055830122	5.0	5.0	1.0	1.0	5.0	3.0	2.0	0.0	0.0	29.0	8.0	3.0	7.0	11.0	6.0	2.0	1.0	9.0	25.0
1597	5.285714285714286	0.7761904761904762	2.2857142857142856	2.2857142857142856	0.8	34.0	0.6579674293960008	5.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	11.0	3.0	0.0	3.0	5.0	4.0	0.0	3.0	7.0	25.0
1598	4.983333333333333	0.6409523809523809	3.3	3.3	1.0	43.0	0.6890350877192983	7.5	5.0	3.0	1.0	3.0	4.0	8.0	5.0	2.0	38.0	16.0	2.0	6.0	13.0	7.0	0.0	7.0	10.0	25.0
1599	15.249999999999996	0.49523809523809526	2.2	2.2	0.6153846153846154	34.0	0.4779020979020979	4.5	25.0	2.0	0.0	1.0	0.0	2.0	0.0	1.0	40.0	6.0	5.0	7.0	17.0	8.0	4.0	2.0	10.0	25.0
1600	13.36969696969697	0.633982683982684	2.5454545454545454	2.5454545454545454	0.6666666666666666	43.0	0.5284636543217779	5.0	28.0	7.0	0.0	2.0	3.0	3.0	1.0	0.0	62.0	2.0	8.0	13.0	22.0	4.0	2.0	8.0	11.0	25.0
1601	7.625	0.7916666666666666	2.125	2.125	1.0	25.0	0.645970695970696	5.0	5.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	18.0	1.0	2.0	5.0	11.0	0.0	1.0	8.0	8.0	25.0
1602	11.878787878787877	0.48116883116883113	2.3636363636363638	2.3636363636363638	0.6666666666666666	43.0	0.5242513042513043	5.0	39.0	2.0	0.0	0.0	0.0	4.0	3.0	0.0	58.0	10.0	5.0	7.0	16.0	11.0	5.0	5.0	11.0	25.0
1603	10.149350649350648	0.6424242424242425	3.1818181818181817	3.1818181818181817	0.7272727272727273	58.0	0.5741878046690881	7.0	14.0	3.0	1.0	6.0	4.0	5.0	4.0	0.0	56.0	11.0	1.0	7.0	31.0	6.0	3.0	13.0	11.0	25.0
1604	15.972222222222223	0.4468253968253968	2.4166666666666665	2.4166666666666665	0.6923076923076923	58.0	0.4950758610547108	4.5	55.0	2.0	0.0	2.0	1.0	3.0	2.0	0.0	80.0	13.0	7.0	9.0	26.0	9.0	8.0	3.0	12.0	25.0
1605	13.38888888888889	0.48148148148148145	2.3333333333333335	2.3333333333333335	0.6363636363636364	34.0	0.48902378485711817	5.0	6.0	4.0	0.0	1.0	1.0	1.0	1.0	0.0	31.0	4.0	4.0	9.0	13.0	3.0	2.0	4.0	9.0	25.0
1606	12.653113553113553	0.5275946275946276	3.5384615384615383	3.5384615384615383	0.7142857142857143	78.0	0.5556685316747235	7.0	42.0	3.0	5.0	5.0	2.0	9.0	7.0	2.0	85.0	34.0	11.0	13.0	39.0	15.0	4.0	10.0	13.0	25.0
1607	9.708333333333332	0.49000000000000005	2.7	2.7	0.7777777777777777	43.0	0.5641973437639073	6.5	14.0	2.0	1.0	3.0	2.0	5.0	2.0	0.0	41.0	11.0	5.0	7.0	12.0	7.0	6.0	2.0	10.0	25.0
1608	11.666666666666666	0.608095238095238	2.4	2.4	0.7	43.0	0.5374368686868688	4.0	14.0	4.0	2.0	3.0	1.0	1.0	1.0	0.0	57.0	3.0	3.0	5.0	10.0	7.0	3.0	6.0	10.0	25.0
1609	6.065	0.6514285714285715	3.2	3.2	0.8571428571428571	46.0	0.674047619047619	8.0	10.0	1.0	3.0	3.0	0.0	6.0	8.0	1.0	34.0	16.0	1.0	6.0	14.0	8.0	6.0	3.0	10.0	25.0
1610	12.615384615384615	0.47020757020757026	3.3846153846153846	3.3846153846153846	0.611111111111111	78.0	0.5351244960226654	7.0	58.0	0.0	6.0	4.0	4.0	5.0	8.0	0.0	75.0	35.0	5.0	14.0	31.0	21.0	13.0	7.0	13.0	25.0
1611	13.827777777777781	0.6558862433862434	3.0	3.0	0.6666666666666666	58.0	0.5349236520995843	6.0	44.0	3.0	1.0	2.0	1.0	10.0	2.0	0.0	61.0	8.0	10.0	14.0	32.0	14.0	9.0	9.0	12.0	25.0
1612	10.749999999999998	0.5179653679653679	3.090909090909091	3.090909090909091	0.7272727272727273	58.0	0.5767874868353338	6.0	20.0	3.0	1.0	3.0	3.0	6.0	4.0	0.0	49.0	8.0	6.0	11.0	27.0	10.0	5.0	9.0	11.0	25.0
1613	7.67037037037037	0.5851851851851851	2.4444444444444446	2.4444444444444446	0.7142857142857143	34.0	0.5970665137331804	5.0	6.0	0.0	2.0	3.0	0.0	3.0	0.0	1.0	34.0	7.0	1.0	3.0	12.0	7.0	1.0	4.0	9.0	25.0
1614	5.296296296296297	0.574074074074074	2.3333333333333335	2.3333333333333335	0.8	34.0	0.6342398342398342	5.0	8.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	31.0	5.0	1.0	4.0	15.0	4.0	6.0	4.0	9.0	25.0
1615	14.181818181818182	0.7681818181818181	2.5454545454545454	2.5454545454545454	0.6428571428571428	46.0	0.5055287602871397	6.0	31.0	7.0	0.0	2.0	2.0	2.0	0.0	0.0	55.0	4.0	6.0	10.0	26.0	5.0	3.0	12.0	11.0	25.0
1616	11.092592592592592	0.43333333333333335	2.2222222222222223	2.2222222222222223	0.5833333333333334	34.0	0.5121438746438747	4.0	10.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	32.0	5.0	2.0	5.0	10.0	7.0	4.0	2.0	9.0	25.0
1617	8.520833333333334	0.5708333333333333	2.375	2.375	0.75	34.0	0.5553925241425242	5.0	3.0	1.0	0.0	2.0	2.0	0.0	2.0	0.0	14.0	5.0	2.0	4.0	14.0	3.0	2.0	2.0	8.0	25.0
1618	15.515151515151514	0.40086580086580087	2.6363636363636362	2.6363636363636362	0.6428571428571428	58.0	0.4890465468484045	5.0	25.0	3.0	0.0	2.0	2.0	3.0	3.0	0.0	60.0	11.0	7.0	9.0	25.0	7.0	5.0	3.0	11.0	25.0
1619	6.5555555555555545	0.3888888888888889	2.111111111111111	2.111111111111111	0.8	34.0	0.6287444037444038	3.0	15.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	30.0	9.0	2.0	4.0	8.0	8.0	2.0	0.0	9.0	25.0
1620	20.499999999999996	0.656547619047619	2.5	2.5	0.625	58.0	0.4593079990820266	5.5	45.0	3.0	0.0	1.0	0.0	4.0	1.0	0.0	88.0	3.0	9.0	16.0	28.0	7.0	3.0	12.0	12.0	25.0
1621	10.030303030303031	0.6116883116883117	3.272727272727273	3.272727272727273	0.6923076923076923	58.0	0.5715518698558139	6.0	17.0	3.0	2.0	2.0	4.0	5.0	5.0	1.0	43.0	18.0	6.0	9.0	27.0	10.0	7.0	6.0	11.0	25.0
1622	9.5	0.5259259259259259	2.111111111111111	2.111111111111111	0.75	34.0	0.5472027972027972	4.0	11.0	2.0	0.0	2.0	1.0	1.0	0.0	0.0	34.0	2.0	2.0	4.0	14.0	4.0	4.0	3.0	9.0	25.0
1623	6.611111111111112	0.5074074074074074	2.3333333333333335	2.3333333333333335	0.7142857142857143	34.0	0.6218494468494469	4.0	11.0	3.0	1.0	3.0	2.0	2.0	0.0	0.0	25.0	6.0	3.0	9.0	12.0	5.0	1.0	1.0	9.0	25.0
1624	10.21969696969697	0.5935064935064935	2.5454545454545454	2.5454545454545454	0.75	43.0	0.5673175967642372	5.0	30.0	0.0	1.0	3.0	1.0	1.0	3.0	1.0	60.0	16.0	3.0	5.0	24.0	10.0	3.0	4.0	11.0	25.0
1625	6.104166666666666	0.43333333333333335	1.875	1.875	0.8	25.0	0.6188731903017617	3.5	8.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	21.0	7.0	1.0	1.0	9.0	2.0	2.0	0.0	8.0	25.0
1626	7.37037037037037	0.6671957671957672	2.888888888888889	2.888888888888889	0.6363636363636364	43.0	0.5843045843045843	6.0	4.0	7.0	0.0	2.0	3.0	2.0	1.0	0.0	19.0	5.0	4.0	5.0	15.0	6.0	1.0	10.0	9.0	25.0
1627	8.15	0.5564285714285715	2.6	2.6	1.0	43.0	0.6385225885225886	4.5	17.0	0.0	1.0	2.0	1.0	3.0	3.0	0.0	41.0	6.0	4.0	3.0	19.0	10.0	2.0	8.0	10.0	25.0
1628	7.5	0.39166666666666666	1.75	1.75	0.8	25.0	0.5693722943722943	3.5	7.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	21.0	4.0	3.0	4.0	12.0	0.0	0.0	2.0	8.0	25.0
1629	5.388888888888889	0.4629629629629629	2.4444444444444446	2.4444444444444446	0.75	34.0	0.6845679012345679	5.0	11.0	0.0	0.0	4.0	1.0	0.0	2.0	0.0	23.0	7.0	4.0	6.0	11.0	9.0	3.0	3.0	9.0	25.0
1630	11.777777777777779	0.5087301587301587	3.0833333333333335	3.0833333333333335	0.6923076923076923	58.0	0.5628875557717202	5.5	34.0	3.0	4.0	7.0	2.0	4.0	4.0	0.0	77.0	11.0	7.0	11.0	30.0	11.0	9.0	6.0	12.0	25.0
1631	5.25	0.7125	2.375	2.375	1.0	34.0	0.7173076923076922	5.0	1.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	18.0	3.0	3.0	2.0	12.0	4.0	0.0	8.0	8.0	25.0
1632	7.714285714285715	0.5761904761904761	2.4285714285714284	2.4285714285714284	0.8333333333333334	25.0	0.6173033315890458	5.0	2.0	0.0	0.0	2.0	2.0	0.0	3.0	0.0	7.0	2.0	1.0	1.0	6.0	5.0	3.0	1.0	7.0	25.0
1633	10.06212121212121	0.5108225108225107	3.090909090909091	3.090909090909091	0.6923076923076923	58.0	0.5730639329710537	6.0	17.0	7.0	0.0	0.0	3.0	8.0	2.0	0.0	48.0	6.0	14.0	12.0	25.0	9.0	6.0	8.0	11.0	25.0
1634	8.645833333333332	0.7458333333333333	1.875	1.875	0.625	34.0	0.5337813228438228	4.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	1.0	6.0	11.0	0.0	0.0	6.0	8.0	25.0
1635	11.03703703703704	0.638095238095238	2.6666666666666665	2.6666666666666665	0.7	43.0	0.5561073186073187	5.0	7.0	1.0	1.0	1.0	3.0	5.0	1.0	0.0	25.0	10.0	3.0	3.0	9.0	9.0	3.0	3.0	9.0	25.0
1636	6.211111111111111	0.7555555555555555	3.111111111111111	3.111111111111111	0.8571428571428571	46.0	0.6603415103415103	6.0	0.0	1.0	1.0	2.0	3.0	6.0	5.0	1.0	30.0	8.0	1.0	3.0	9.0	7.0	1.0	6.0	9.0	25.0
1637	9.395833333333332	0.5615079365079364	3.8333333333333335	3.8333333333333335	0.8181818181818181	78.0	0.6061390228733027	8.5	23.0	3.0	5.0	4.0	6.0	15.0	7.0	2.0	60.0	23.0	6.0	10.0	22.0	13.0	9.0	12.0	12.0	25.0
1638	8.166666666666666	0.4375	2.125	2.125	0.75	34.0	0.5603400072150073	4.5	5.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	14.0	1.0	4.0	3.0	17.0	2.0	1.0	6.0	8.0	25.0
1639	7.924074074074074	0.5243386243386243	2.888888888888889	2.888888888888889	0.7	43.0	0.5833935128052775	6.0	6.0	1.0	2.0	3.0	0.0	5.0	4.0	0.0	16.0	4.0	4.0	9.0	21.0	4.0	0.0	5.0	9.0	25.0
1640	11.163636363636364	0.506926406926407	2.727272727272727	2.727272727272727	0.875	43.0	0.5717456182377131	6.0	24.0	1.0	1.0	3.0	2.0	5.0	1.0	0.0	58.0	11.0	5.0	9.0	25.0	5.0	6.0	9.0	11.0	25.0
1641	4.333333333333333	0.611111111111111	1.8333333333333333	1.8333333333333333	1.0	25.0	0.7035353535353535	4.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	7.0	2.0	0.0	1.0	3.0	2.0	0.0	2.0	6.0	25.0
1642	7.8	0.5566666666666666	2.0	2.0	1.0	43.0	0.6499159663865547	3.5	25.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	51.0	11.0	1.0	3.0	15.0	5.0	1.0	3.0	10.0	25.0
1643	7.267857142857143	0.5371428571428571	3.0	3.0	0.7	46.0	0.6132983682983684	7.0	9.0	4.0	1.0	3.0	2.0	2.0	4.0	0.0	35.0	9.0	6.0	6.0	18.0	11.0	3.0	7.0	10.0	25.0
1644	9.722222222222221	0.625925925925926	1.8888888888888888	1.8888888888888888	0.7142857142857143	34.0	0.5362704198488513	4.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	3.0	5.0	14.0	0.0	0.0	7.0	9.0	25.0
1645	14.136363636363637	0.6235930735930736	2.909090909090909	2.909090909090909	0.6923076923076923	58.0	0.5150655929748001	7.0	24.0	3.0	0.0	3.0	2.0	8.0	3.0	0.0	54.0	11.0	6.0	8.0	21.0	10.0	5.0	7.0	11.0	25.0
1646	9.037037037037038	0.6148148148148148	2.888888888888889	2.888888888888889	0.8571428571428571	43.0	0.6113349613349613	6.0	8.0	0.0	1.0	5.0	1.0	1.0	6.0	2.0	24.0	12.0	3.0	2.0	7.0	9.0	1.0	2.0	9.0	25.0
1647	6.129629629629629	0.5037037037037037	2.3333333333333335	2.3333333333333335	0.8	34.0	0.6576058201058201	4.0	10.0	0.0	1.0	3.0	0.0	2.0	3.0	0.0	29.0	10.0	2.0	4.0	13.0	5.0	0.0	2.0	9.0	25.0
1648	13.039377289377288	0.652014652014652	3.6923076923076925	3.6923076923076925	0.6470588235294118	78.0	0.5483127184047176	9.0	38.0	10.0	2.0	4.0	6.0	11.0	7.0	1.0	86.0	19.0	12.0	20.0	33.0	19.0	8.0	10.0	13.0	25.0
1649	7.111111111111111	0.7703703703703703	2.0	2.0	0.8	34.0	0.6408919817927171	4.0	12.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	38.0	4.0	1.0	1.0	14.0	3.0	1.0	5.0	9.0	25.0
1650	9.604166666666666	0.6666666666666666	2.375	2.375	0.75	34.0	0.571875	5.0	3.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	15.0	1.0	3.0	4.0	9.0	4.0	5.0	7.0	8.0	25.0
1651	11.35	0.73	2.4	2.4	0.75	43.0	0.5413898382319435	5.0	17.0	1.0	0.0	3.0	1.0	1.0	3.0	0.0	48.0	12.0	2.0	2.0	16.0	7.0	2.0	5.0	10.0	25.0
1652	7.651515151515152	0.5791486291486291	3.3636363636363638	3.3636363636363638	0.875	58.0	0.6498494328637869	7.0	15.0	1.0	2.0	6.0	1.0	8.0	6.0	1.0	51.0	15.0	6.0	6.0	20.0	10.0	4.0	13.0	11.0	25.0
1653	10.968181818181819	0.5445887445887445	3.272727272727273	3.272727272727273	0.7272727272727273	58.0	0.5803768267883099	7.0	15.0	2.0	1.0	6.0	4.0	6.0	2.0	0.0	49.0	11.0	6.0	10.0	22.0	10.0	11.0	10.0	11.0	25.0
1654	4.375	0.5791666666666666	1.875	1.875	1.0	25.0	0.7059523809523809	3.5	4.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	24.0	2.0	2.0	3.0	13.0	2.0	0.0	4.0	8.0	25.0
1655	7.387037037037037	0.5444444444444444	3.0	3.0	0.7777777777777777	43.0	0.6022012482796797	6.0	3.0	4.0	0.0	3.0	2.0	3.0	4.0	0.0	20.0	7.0	4.0	9.0	10.0	5.0	7.0	3.0	9.0	25.0
1656	10.354166666666666	0.4833333333333333	2.125	2.125	0.75	34.0	0.5292395104895105	3.5	6.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	19.0	3.0	3.0	2.0	8.0	6.0	2.0	2.0	8.0	25.0
1657	5.119047619047619	0.5619047619047619	1.8571428571428572	1.8571428571428572	0.75	25.0	0.6424646781789639	4.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	11.0	2.0	1.0	3.0	8.0	1.0	0.0	4.0	7.0	25.0
1658	7.962962962962964	0.5518518518518518	2.2222222222222223	2.2222222222222223	0.75	34.0	0.5847390808175121	5.0	8.0	3.0	0.0	2.0	1.0	0.0	0.0	0.0	32.0	2.0	2.0	5.0	18.0	1.0	1.0	9.0	9.0	25.0
1659	13.833333333333334	0.725925925925926	2.111111111111111	2.111111111111111	0.6363636363636364	34.0	0.49513587908728574	4.0	13.0	2.0	0.0	2.0	1.0	2.0	0.0	0.0	28.0	5.0	5.0	4.0	15.0	3.0	1.0	3.0	9.0	25.0
1660	11.11111111111111	0.3777777777777778	1.8888888888888888	1.8888888888888888	0.5833333333333334	34.0	0.49846578054298646	5.0	16.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	33.0	4.0	2.0	2.0	14.0	3.0	4.0	2.0	9.0	25.0
1661	17.196969696969695	0.41991341991341985	2.0	2.0	0.7	43.0	0.460157440598617	3.0	39.0	3.0	0.0	2.0	0.0	0.0	1.0	0.0	72.0	9.0	6.0	8.0	17.0	4.0	1.0	3.0	11.0	25.0
1662	21.133333333333333	0.33999999999999997	2.1	2.1	0.6666666666666666	34.0	0.440562688085908	5.0	27.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	39.0	9.0	4.0	7.0	18.0	4.0	6.0	1.0	10.0	25.0
1663	5.571428571428571	0.39999999999999997	2.0	2.0	1.0	25.0	0.7234693877551022	5.0	3.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	7.0	2.0	2.0	2.0	9.0	3.0	2.0	2.0	7.0	25.0
1664	7.124999999999999	0.5833333333333334	2.5	2.5	0.75	34.0	0.6015879953379952	5.0	4.0	2.0	2.0	0.0	2.0	2.0	2.0	0.0	14.0	5.0	1.0	4.0	8.0	6.0	1.0	3.0	8.0	25.0
1665	13.533333333333335	0.6088095238095239	2.6	2.6	0.7272727272727273	46.0	0.5239201378331814	6.0	20.0	3.0	0.0	4.0	2.0	2.0	1.0	0.0	30.0	4.0	8.0	8.0	22.0	6.0	4.0	6.0	10.0	25.0
1666	10.736111111111109	0.4658730158730158	3.0833333333333335	3.0833333333333335	0.8	58.0	0.5759162335249292	6.5	39.0	1.0	2.0	4.0	3.0	5.0	8.0	1.0	74.0	22.0	6.0	8.0	22.0	17.0	6.0	2.0	12.0	25.0
1667	7.814814814814814	0.5825396825396825	2.4444444444444446	2.4444444444444446	0.75	34.0	0.594004144004144	5.0	8.0	2.0	0.0	1.0	0.0	3.0	2.0	0.0	29.0	4.0	2.0	4.0	14.0	6.0	3.0	6.0	9.0	25.0
1668	9.666666666666666	0.5555555555555556	2.2222222222222223	2.2222222222222223	0.8333333333333334	34.0	0.5604520560660912	5.0	8.0	3.0	0.0	2.0	1.0	1.0	1.0	0.0	35.0	5.0	2.0	8.0	9.0	3.0	0.0	6.0	9.0	25.0
